date,facility_id,facility_name,country_code,item_code,generic_name,atc_code,consumption,stock_remaining,rainfall_mm,active_epidemic_cases,is_holiday,is_district_hospital
2026-07-30,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-AMX-250,Amoxicillin 250mg,J01CA04,78.5,357,2.5,1,0,1
2026-07-31,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-AMX-250,Amoxicillin 250mg,J01CA04,77.2,98,1.1,3,0,1
2026-08-01,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-AMX-250,Amoxicillin 250mg,J01CA04,54.6,486,5.7,5,1,1
2026-08-02,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-AMX-250,Amoxicillin 250mg,J01CA04,45.7,526,3.0,3,1,1
2026-08-03,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-AMX-250,Amoxicillin 250mg,J01CA04,83.6,283,10.4,3,0,1
2026-08-04,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-AMX-250,Amoxicillin 250mg,J01CA04,58.0,249,1.2,3,0,1
2026-08-05,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-AMX-250,Amoxicillin 250mg,J01CA04,119.8,601,28.2,14,0,1
2026-08-06,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-AMX-250,Amoxicillin 250mg,J01CA04,134.0,1320,20.7,20,0,1
2026-08-07,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-AMX-250,Amoxicillin 250mg,J01CA04,68.9,852,0.0,5,0,1
2026-08-08,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-AMX-250,Amoxicillin 250mg,J01CA04,33.4,114,8.8,0,1,1
2026-08-09,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-AMX-250,Amoxicillin 250mg,J01CA04,57.4,129,19.4,2,1,1
2026-08-10,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-AMX-250,Amoxicillin 250mg,J01CA04,78.7,502,0.6,0,0,1
2026-08-11,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-AMX-250,Amoxicillin 250mg,J01CA04,60.2,744,0.3,1,0,1
2026-08-12,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-AMX-250,Amoxicillin 250mg,J01CA04,71.2,781,1.8,5,0,1
2026-08-13,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-AMX-250,Amoxicillin 250mg,J01CA04,146.2,936,49.5,10,0,1
2026-08-14,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-AMX-250,Amoxicillin 250mg,J01CA04,82.4,327,16.8,1,0,1
2026-08-15,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-AMX-250,Amoxicillin 250mg,J01CA04,90.3,699,61.5,4,1,1
2026-08-16,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-AMX-250,Amoxicillin 250mg,J01CA04,53.2,162,8.5,1,1,1
2026-08-17,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-AMX-250,Amoxicillin 250mg,J01CA04,142.1,123,44.4,14,0,1
2026-05-20,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,264.6,3196,2.4,4,0,1
2026-05-21,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,181.1,977,1.6,2,0,1
2026-05-22,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,231.6,3141,0.5,2,0,1
2026-05-23,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,83.5,175,1.4,0,1,1
2026-05-24,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,119.4,1266,1.1,1,1,1
2026-05-25,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,227.3,1000,2.1,1,0,1
2026-05-26,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,194.4,1865,0.5,1,0,1
2026-05-27,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,358.2,957,1.2,7,0,1
2026-05-28,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,236.7,1366,1.1,3,0,1
2026-05-29,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,217.6,1881,0.1,3,0,1
2026-05-30,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,198.7,2015,11.9,1,1,1
2026-05-31,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,141.3,683,0.0,3,1,1
2026-06-01,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,322.3,4080,12.6,1,0,1
2026-06-02,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,201.0,2233,0.1,2,0,1
2026-06-03,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,268.0,3270,3.7,2,0,1
2026-06-04,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,299.7,3364,5.5,2,0,1
2026-06-05,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,165.6,1482,0.0,1,0,1
2026-06-06,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,127.1,537,6.3,0,1,1
2026-06-07,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,152.7,1620,5.1,1,1,1
2026-06-08,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,269.9,3073,5.3,3,0,1
2026-06-09,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,267.1,2934,3.3,3,0,1
2026-06-10,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,227.9,2419,3.2,1,0,1
2026-06-11,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,272.4,3756,5.3,2,0,1
2026-06-12,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,238.4,2133,7.5,0,0,1
2026-06-13,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,127.5,1542,5.0,0,1,1
2026-06-14,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,188.0,127,6.6,4,1,1
2026-06-15,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,877.5,11162,45.8,9,0,1
2026-06-16,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,815.9,5736,25.2,19,0,1
2026-06-17,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,243.7,1690,9.4,1,0,1
2026-06-18,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,177.0,531,0.1,1,0,1
2026-06-19,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,293.5,3590,5.0,3,0,1
2026-06-20,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,126.0,1417,0.7,3,1,1
2026-06-21,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,121.0,1237,3.7,1,1,1
2026-06-22,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,191.1,1999,1.1,2,0,1
2026-06-23,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,186.4,816,0.4,1,0,1
2026-06-24,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,319.6,4127,15.5,0,0,1
2026-06-25,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,259.8,347,4.7,2,0,1
2026-06-26,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,180.6,1930,3.9,0,0,1
2026-06-27,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,191.6,2427,0.8,7,1,1
2026-06-28,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,133.4,903,0.3,2,1,1
2026-06-29,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,392.4,1154,16.7,1,0,1
2026-06-30,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,212.7,1375,1.6,1,0,1
2026-07-01,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,234.4,1992,0.6,2,0,1
2026-07-02,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,298.4,1548,8.1,2,0,1
2026-07-03,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,441.9,3376,16.4,3,0,1
2026-07-04,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,180.5,752,1.1,3,1,1
2026-07-05,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,598.3,6216,40.3,19,1,1
2026-07-06,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,167.6,1413,1.6,0,0,1
2026-07-07,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,466.7,2127,19.0,3,0,1
2026-07-08,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,195.9,2431,1.0,1,0,1
2026-07-09,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,206.0,1067,2.8,1,0,1
2026-07-10,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,695.2,9686,26.9,11,0,1
2026-07-11,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,106.3,1388,0.4,3,1,1
2026-07-12,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,174.1,1045,5.9,1,1,1
2026-07-13,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,194.3,2370,1.7,1,0,1
2026-07-14,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,274.1,3728,1.0,5,0,1
2026-07-15,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,258.0,3051,4.9,1,0,1
2026-07-16,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,268.9,3304,8.5,2,0,1
2026-07-17,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,259.1,902,3.1,2,0,1
2026-07-18,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,134.8,714,1.1,1,1,1
2026-07-19,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,459.3,5329,22.1,16,1,1
2026-07-20,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,251.2,1031,2.2,3,0,1
2026-07-21,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,202.0,2706,1.9,0,0,1
2026-07-22,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,198.7,1704,1.5,1,0,1
2026-07-23,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,327.6,3771,7.2,4,0,1
2026-07-24,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,250.7,2772,0.9,3,0,1
2026-07-25,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,143.3,456,0.8,3,1,1
2026-07-26,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,142.8,1349,4.5,1,1,1
2026-07-27,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,212.9,1652,2.7,1,0,1
2026-07-28,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,191.2,2027,2.9,1,0,1
2026-07-29,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,213.7,1602,5.5,2,0,1
2026-07-30,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,784.1,3456,21.0,21,0,1
2026-07-31,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,286.3,2340,3.9,3,0,1
2026-08-01,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,467.6,2941,37.6,9,1,1
2026-08-02,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,249.3,2736,16.0,1,1,1
2026-08-03,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,184.1,1790,2.3,0,0,1
2026-08-04,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,308.9,1645,11.3,1,0,1
2026-08-05,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,226.8,671,4.6,1,0,1
2026-08-06,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,258.9,3587,0.5,5,0,1
2026-08-07,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,629.8,5522,27.9,9,0,1
2026-08-08,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,131.8,783,0.1,4,1,1
2026-08-09,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,191.2,1745,0.4,5,1,1
2026-08-10,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,778.9,2171,39.5,10,0,1
2026-08-11,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,321.1,2575,0.4,7,0,1
2026-08-12,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,227.7,2594,2.3,1,0,1
2026-08-13,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,237.7,896,1.1,1,0,1
2026-08-14,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,188.2,471,0.0,0,0,1
2026-08-15,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,118.3,1248,0.7,0,1,1
2026-08-16,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,147.6,316,6.0,1,1,1
2026-08-17,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ORS-PKG,Oral Rehydration Salts,A07CA,255.8,1179,0.3,2,0,1
2026-05-20,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ART-60,Artesunate 60mg Inj,P01BE03,62.1,654,4.8,3,0,1
2026-05-21,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ART-60,Artesunate 60mg Inj,P01BE03,41.4,230,0.1,2,0,1
2026-05-22,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ART-60,Artesunate 60mg Inj,P01BE03,32.6,172,0.5,1,0,1
2026-05-23,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ART-60,Artesunate 60mg Inj,P01BE03,30.6,246,0.8,3,1,1
2026-05-24,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ART-60,Artesunate 60mg Inj,P01BE03,38.4,151,4.1,3,1,1
2026-05-25,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ART-60,Artesunate 60mg Inj,P01BE03,35.7,305,0.5,1,0,1
2026-05-26,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ART-60,Artesunate 60mg Inj,P01BE03,47.8,512,1.9,2,0,1
2026-05-27,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ART-60,Artesunate 60mg Inj,P01BE03,36.6,180,0.2,1,0,1
2026-05-28,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ART-60,Artesunate 60mg Inj,P01BE03,52.5,327,6.1,2,0,1
2026-05-29,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ART-60,Artesunate 60mg Inj,P01BE03,52.5,612,3.7,3,0,1
2026-05-30,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ART-60,Artesunate 60mg Inj,P01BE03,34.6,236,0.3,3,1,1
2026-05-31,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ART-60,Artesunate 60mg Inj,P01BE03,34.2,165,3.3,3,1,1
2026-06-01,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ART-60,Artesunate 60mg Inj,P01BE03,62.8,484,8.6,1,0,1
2026-06-02,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ART-60,Artesunate 60mg Inj,P01BE03,247.2,1173,61.5,13,0,1
2026-06-03,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ART-60,Artesunate 60mg Inj,P01BE03,42.0,216,1.2,1,0,1
2026-06-04,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ART-60,Artesunate 60mg Inj,P01BE03,64.0,708,6.0,3,0,1
2026-06-05,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ART-60,Artesunate 60mg Inj,P01BE03,31.9,424,1.3,2,0,1
2026-06-06,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ART-60,Artesunate 60mg Inj,P01BE03,26.9,25,2.2,1,1,1
2026-06-07,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ART-60,Artesunate 60mg Inj,P01BE03,38.2,124,6.2,2,1,1
2026-06-08,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ART-60,Artesunate 60mg Inj,P01BE03,149.9,1665,21.0,12,0,1
2026-06-09,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ART-60,Artesunate 60mg Inj,P01BE03,48.4,454,1.7,2,0,1
2026-06-10,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ART-60,Artesunate 60mg Inj,P01BE03,38.8,516,1.4,1,0,1
2026-06-11,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ART-60,Artesunate 60mg Inj,P01BE03,47.7,165,2.2,2,0,1
2026-06-12,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ART-60,Artesunate 60mg Inj,P01BE03,36.4,39,0.7,1,0,1
2026-06-13,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ART-60,Artesunate 60mg Inj,P01BE03,36.3,468,3.6,3,1,1
2026-06-14,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ART-60,Artesunate 60mg Inj,P01BE03,35.2,427,0.8,5,1,1
2026-06-15,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ART-60,Artesunate 60mg Inj,P01BE03,53.2,299,4.0,4,0,1
2026-06-16,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ART-60,Artesunate 60mg Inj,P01BE03,56.9,293,1.9,4,0,1
2026-06-17,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ART-60,Artesunate 60mg Inj,P01BE03,60.0,579,0.9,4,0,1
2026-06-18,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ART-60,Artesunate 60mg Inj,P01BE03,160.8,930,31.3,10,0,1
2026-06-19,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ART-60,Artesunate 60mg Inj,P01BE03,44.1,261,1.3,2,0,1
2026-06-20,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ART-60,Artesunate 60mg Inj,P01BE03,21.1,116,0.2,2,1,1
2026-06-21,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ART-60,Artesunate 60mg Inj,P01BE03,98.2,1080,26.3,10,1,1
2026-06-22,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ART-60,Artesunate 60mg Inj,P01BE03,34.1,271,0.3,0,0,1
2026-06-23,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ART-60,Artesunate 60mg Inj,P01BE03,37.6,103,0.6,2,0,1
2026-06-24,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ART-60,Artesunate 60mg Inj,P01BE03,50.1,585,3.0,2,0,1
2026-06-25,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ART-60,Artesunate 60mg Inj,P01BE03,53.3,628,0.3,4,0,1
2026-06-26,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ART-60,Artesunate 60mg Inj,P01BE03,32.1,97,1.6,1,0,1
2026-06-27,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ART-60,Artesunate 60mg Inj,P01BE03,29.5,230,4.9,1,1,1
2026-06-28,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ART-60,Artesunate 60mg Inj,P01BE03,127.3,1025,39.5,15,1,1
2026-06-29,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ART-60,Artesunate 60mg Inj,P01BE03,34.3,448,2.9,1,0,1
2026-06-30,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ART-60,Artesunate 60mg Inj,P01BE03,54.7,49,10.0,0,0,1
2026-07-01,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ART-60,Artesunate 60mg Inj,P01BE03,36.0,56,0.8,0,0,1
2026-07-02,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ART-60,Artesunate 60mg Inj,P01BE03,239.5,2532,54.8,14,0,1
2026-07-03,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ART-60,Artesunate 60mg Inj,P01BE03,239.4,1681,48.3,16,0,1
2026-07-04,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ART-60,Artesunate 60mg Inj,P01BE03,117.3,1392,32.3,14,1,1
2026-07-05,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ART-60,Artesunate 60mg Inj,P01BE03,31.2,339,3.4,2,1,1
2026-07-06,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ART-60,Artesunate 60mg Inj,P01BE03,38.9,270,0.1,1,0,1
2026-07-07,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ART-60,Artesunate 60mg Inj,P01BE03,46.7,542,0.5,2,0,1
2026-07-08,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ART-60,Artesunate 60mg Inj,P01BE03,75.8,157,14.0,3,0,1
2026-07-09,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ART-60,Artesunate 60mg Inj,P01BE03,34.2,121,0.5,0,0,1
2026-07-10,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ART-60,Artesunate 60mg Inj,P01BE03,35.2,222,2.2,1,0,1
2026-07-11,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ART-60,Artesunate 60mg Inj,P01BE03,94.0,1076,23.4,13,1,1
2026-07-12,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ART-60,Artesunate 60mg Inj,P01BE03,47.8,488,6.6,6,1,1
2026-07-13,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ART-60,Artesunate 60mg Inj,P01BE03,32.0,299,2.7,0,0,1
2026-07-14,UBS-AMZ-001,Hospital Flutuante Walter Bártolo,BRA,MED-ART-60,Artesunate 60mg Inj,P01BE03,50.0,675,0.3,2,0,1
